code,name,market,category,color,date.2018-08-21.per,date.2018-08-21.pbr,date.2018-08-21.volume
7810,クロスフォー,東証JQS,その他製品,,,,
7811,中本パックス,東証1部,その他製品,,,,
7812,クレステック,東証JQS,その他製品,,,,
7813,プラッツ,マザーズ,その他製品,,,,
7814,日本創発グループ,東証JQS,その他製品,,,,
7815,東京ボード工業,東証2部,その他製品,,,,
7816,スノーピーク,東証1部,その他製品,,,,
7817,パラマウントベッドホールディングス,東証1部,その他製品,,,,
7818,トランザクション,東証1部,その他製品,,,,
7819,ＳＨＯ−ＢＩ,東証1部,その他製品,,,,
7820,ニホンフラッシュ,東証1部,その他製品,,,,
7821,前田工繊,東証1部,その他製品,,,,
7822,永大産業,東証1部,その他製品,,,,
7823,アートネイチャー,東証1部,その他製品,,,,
7826,フルヤ金属,東証JQS,その他製品,,,,
7827,オービス,東証JQS,その他製品,,,,
7829,サマンサタバサジャパンリミテッド,マザーズ,その他製品,,,,
7831,ウイルコホールディングス,東証2部,その他製品,,,,
7832,バンダイナムコホールディングス,東証1部,その他製品,,,,
7833,アイフィスジャパン,東証1部,その他製品,,,,
7834,マルマン,東証JQS,その他製品,,,,
7836,アビックス,東証JQS,その他製品,,,,
7837,アールシーコア,東証JQS,その他製品,,,,
7838,共立印刷,東証1部,その他製品,,,,
7839,ＳＨＯＥＩ,東証1部,その他製品,,,,
7840,フランスベッドホールディングス,東証1部,その他製品,,,,
7841,遠藤製作所,東証JQS,その他製品,,,,
7844,マーベラス,東証1部,情報・通信,,,,
7846,パイロットコーポレーション,東証1部,その他製品,,,,
7847,グラファイトデザイン,東証JQS,その他製品,,,,
7849,スターツ出版,東証JQS,情報・通信,,,,
7850,総合商研,東証JQS,その他製品,,,,
7851,カワセコンピュータサプライ,東証2部,その他製品,,,,
7855,カーディナル,東証JQG,その他製品,,,,
7856,萩原工業,東証1部,その他製品,,,,
7857,セキ,東証JQS,その他製品,,,,
7859,アルメディオ,東証2部,その他製品,,,,
7860,エイベックス,東証1部,情報・通信,,,,
7862,トッパン・フォームズ,東証1部,その他製品,,,,
7863,平賀,東証JQS,その他製品,,,,
7864,フジシールインターナショナル,東証1部,その他製品,,,,
7865,ピープル,東証JQS,その他製品,,,,
7867,タカラトミー,東証1部,その他製品,,,,
7868,廣済堂,東証1部,その他製品,,,,
7869,日本フォームサービス,東証JQS,その他製品,,,,
7870,福島印刷,名証2部,その他製品,,,,
7871,フクビ化学工業,東証2部,化学,,,,
7872,Ａｓ−ｍｅエステール,東証1部,その他製品,,,,
7873,アーク,東証1部,その他製品,,,,
7874,レック,東証1部,化学,,,,
7875,竹田印刷,東証2部,その他製品,,,,
7877,永大化工,東証JQS,化学,,,,
7878,光・彩,東証JQS,その他製品,,,,
7879,ノダ,東証2部,その他製品,,,,
7883,サンメッセ,東証JQS,その他製品,,,,
7885,タカノ,東証1部,その他製品,,,,
7886,ヤマト・インダストリー,東証JQS,化学,,,,
7887,南海プライウッド,東証2部,その他製品,,,,
7888,三光合成,東証1部,化学,,,,
7889,桑山,東証JQS,その他製品,,,,
7891,日本ユピカ,東証JQS,化学,,,,
7893,プロネクサス,東証1部,その他製品,,,,
7894,丸東産業,福証,化学,,,,
7895,中央化学,東証JQS,化学,,,,
7896,セブン工業,東証2部,その他製品,,,,
7897,ホクシン,東証1部,その他製品,,,,
7898,ウッドワン,東証1部,その他製品,,,,
7899,ＭＩＣＳ化学,東証JQS,化学,,,,
7901,マツモト,東証JQS,その他製品,,,,
7902,ソノコム,東証JQS,その他製品,,,,
7903,名古屋木材,名証2部,卸売業,,,,
7905,大建工業,東証1部,その他製品,,,,
7906,ヨネックス,東証2部,その他製品,,,,
7908,ＫＩＭＯＴＯ,東証1部,化学,,,,
7911,凸版印刷,東証1部,その他製品,,,,
7912,大日本印刷,東証1部,その他製品,,,,
7913,図書印刷,東証1部,その他製品,,,,
7914,共同印刷,東証1部,その他製品,,,,
7915,ＮＩＳＳＨＡ,東証1部,その他製品,,,,
7916,光村印刷,東証1部,その他製品,,,,
7917,藤森工業,東証1部,化学,,,,
7918,ヴィア・ホールディングス,東証1部,小売業,,,,
7919,野崎印刷紙業,東証2部,その他製品,,,,
7921,宝印刷,東証1部,その他製品,,,,
7922,三光産業,東証JQS,その他製品,,,,
7923,トーイン,東証JQS,その他製品,,,,
7925,前澤化成工業,東証1部,化学,,,,
7927,ムトー精工,東証JQS,化学,,,,
7928,旭化学工業,東証JQS,化学,,,,
7931,未来工業,名証2部,化学,,,,
7932,ニッピ,東証JQS,その他製品,,,,
7936,アシックス,東証1部,その他製品,,,,
7937,ツツミ,東証1部,その他製品,,,,
7938,リーガルコーポレーション,東証JQS,その他製品,,,,
7939,研創,東証JQS,その他製品,,,,
7940,ウェーブロックホールディングス,東証1部,化学,,,,
7942,ＪＳＰ,東証1部,化学,,,,
7943,ニチハ,東証1部,ガラス・土石製品,,,,
7945,コマニー,東証2部,その他製品,,,,
7946,光陽社,東証2部,その他製品,,,,
7947,エフピコ,東証1部,化学,,,,
7949,小松ウオール工業,東証1部,その他製品,,,,
7950,日本デコラックス,名証2部,化学,,,,
7951,ヤマハ,東証1部,その他製品,,,,
7952,河合楽器製作所,東証1部,その他製品,,,,
7953,菊水化学工業,東証2部,その他製品,,,,
7955,クリナップ,東証1部,その他製品,,,,
7956,ピジョン,東証1部,その他製品,,,,
7957,フジコピアン,東証2部,その他製品,,,,
7958,天馬,東証1部,化学,,,,
7959,オリバー,名証2部,その他製品,,,,
7961,兼松サステック,東証1部,その他製品,,,,
7962,キングジム,東証1部,その他製品,,,,
7963,興研,東証JQS,その他製品,,,,
7965,象印マホービン,東証1部,電気機器,,,,
7966,リンテック,東証1部,その他製品,,,,
7970,信越ポリマー,東証1部,化学,,,,
7971,東リ,東証1部,化学,,,,
7972,イトーキ,東証1部,その他製品,,,,
7974,任天堂,東証1部,その他製品,,,,
7975,リヒトラブ,東証2部,その他製品,,,,
7976,三菱鉛筆,東証1部,その他製品,,,,
7979,松風,東証1部,精密機器,,,,
7980,重松製作所,東証JQS,その他製品,,,,
7981,タカラスタンダード,東証1部,その他製品,,,,
7983,ミロク,東証2部,その他製品,,,,
7984,コクヨ,東証1部,その他製品,,,,
7985,ネポン,東証2部,金属製品,,,,
7986,日本アイ・エス・ケイ,東証JQS,その他製品,,,,
7987,ナカバヤシ,東証1部,その他製品,,,,
7988,ニフコ,東証1部,化学,,,,
7989,立川ブラインド工業,東証1部,金属製品,,,,
7990,グローブライド,東証1部,その他製品,,,,
7991,マミヤ・オーピー,東証2部,機械,,,,
7992,セーラー万年筆,東証2部,その他製品,,,,
7994,オカムラ,東証1部,その他製品,,,,
7995,日本バルカー工業,東証1部,化学,,,,
7997,くろがね工作所,東証2部,その他製品,,,,
7999,ＭＵＴＯＨホールディングス,東証1部,電気機器,,,,
8001,伊藤忠商事,東証1部,卸売業,,,,
8002,丸紅,東証1部,卸売業,,,,
8005,スクロール,東証1部,小売業,,,,
8006,ユアサ・フナショク,東証2部,卸売業,,,,
8007,高島,東証1部,卸売業,,,,
8008,４℃ホールディングス,東証1部,小売業,,,,
8011,三陽商会,東証1部,繊維製品,,,,
8012,長瀬産業,東証1部,卸売業,,,,
8013,ナイガイ,東証1部,繊維製品,,,,
8014,蝶理,東証1部,卸売業,,,,
8015,豊田通商,東証1部,卸売業,,,,
8016,オンワードホールディングス,東証1部,繊維製品,,,,
8018,三共生興,東証1部,卸売業,,,,
8020,兼松,東証1部,卸売業,,,,
8022,ミズノ,東証1部,その他製品,,,,
8023,大興電子通信,東証2部,卸売業,,,,
8025,ツカモトコーポレーション,東証1部,卸売業,,,,
8028,ユニー・ファミリーマートホールディングス,東証1部,小売業,,,,
8029,ルックホールディングス,東証1部,繊維製品,,,,
8030,中央魚類,東証2部,卸売業,,,,
8031,三井物産,東証1部,卸売業,,,,
8032,日本紙パルプ商事,東証1部,卸売業,,,,
8035,東京エレクトロン,東証1部,電気機器,,,,
8036,日立ハイテクノロジーズ,東証1部,卸売業,,,,
8037,カメイ,東証1部,卸売業,,,,
8038,東都水産,東証1部,卸売業,,,,
8039,築地魚市場,東証2部,卸売業,,,,
8040,東京ソワール,東証2部,繊維製品,,,,
8041,ＯＵＧホールディングス,東証1部,卸売業,,,,
8043,スターゼン,東証1部,卸売業,,,,
8044,大都魚類,東証2部,卸売業,,,,
8045,横浜丸魚,東証JQS,卸売業,,,,
8046,丸藤シートパイル,東証2部,卸売業,,,,
8050,セイコーホールディングス,東証1部,精密機器,,,,
8051,山善,東証1部,卸売業,,,,
8052,椿本興業,東証1部,卸売業,,,,
8053,住友商事,東証1部,卸売業,,,,
8056,日本ユニシス,東証1部,情報・通信,,,,
8057,内田洋行,東証1部,卸売業,,,,
8058,三菱商事,東証1部,卸売業,,,,
8059,第一実業,東証1部,卸売業,,,,
8060,キヤノンマーケティングジャパン,東証1部,卸売業,,,,
8061,西華産業,東証1部,卸売業,,,,
8065,佐藤商事,東証1部,卸売業,,,,
8066,三谷商事,東証2部,卸売業,,,,
8068,菱洋エレクトロ,東証1部,卸売業,,,,
8070,東京産業,東証1部,卸売業,,,,
8071,東海エレクトロニクス,名証2部,卸売業,,,,
8072,日本出版貿易,東証JQS,卸売業,,,,
8074,ユアサ商事,東証1部,卸売業,,,,
8075,神鋼商事,東証1部,卸売業,,,,
8076,カノークス,名証2部,卸売業,,,,
8077,小林産業,東証1部,卸売業,,,,
8078,阪和興業,東証1部,卸売業,,,,
8079,正栄食品工業,東証1部,卸売業,,,,
8081,カナデン,東証1部,卸売業,,,,
8084,菱電商事,東証1部,卸売業,,,,
8085,ナラサキ産業,東証2部,卸売業,,,,
8086,ニプロ,東証1部,精密機器,,,,
8087,フルサト工業,東証1部,卸売業,,,,
8088,岩谷産業,東証1部,卸売業,,,,
8089,すてきナイスグループ,東証1部,卸売業,,,,
8090,昭光通商,東証1部,卸売業,,,,
8091,ニチモウ,東証1部,卸売業,,,,
8093,極東貿易,東証1部,卸売業,,,,
8095,イワキ,東証1部,卸売業,,,,
8096,兼松エレクトロニクス,東証1部,情報・通信,,,,
8097,三愛石油,東証1部,卸売業,,,,
8098,稲畑産業,東証1部,卸売業,,,,
8101,ＧＳＩクレオス,東証1部,卸売業,,,,
8103,明和産業,東証1部,卸売業,,,,
8104,クワザワ,東証2部,卸売業,,,,
8105,堀田丸正,東証2部,卸売業,,,,
8107,キムラタン,東証1部,繊維製品,,,,
8108,ヤマエ久野,福証,卸売業,,,,
8111,ゴールドウイン,東証1部,繊維製品,,,,
8113,ユニ・チャーム,東証1部,化学,,,,
8114,デサント,東証1部,繊維製品,,,,
8115,ムーンバット,東証2部,卸売業,,,,
8117,中央自動車工業,東証2部,卸売業,,,,
8118,キング,東証1部,繊維製品,,,,
8119,三栄コーポレーション,東証JQS,卸売業,,,,
8123,川辺,東証JQS,卸売業,,,,
8125,ワキタ,東証1部,卸売業,,,,
8127,ヤマト　インターナショナル,東証1部,繊維製品,,,,
8129,東邦ホールディングス,東証1部,卸売業,,,,
8130,サンゲツ,東証1部,卸売業,,,,
8131,ミツウロコグループホールディングス,東証1部,卸売業,,,,
8132,シナネンホールディングス,東証1部,卸売業,,,,
8133,伊藤忠エネクス,東証1部,卸売業,,,,
8135,ゼット,東証2部,卸売業,,,,
8136,サンリオ,東証1部,卸売業,,,,
8137,サンワテクノス,東証1部,卸売業,,,,
8138,三京化成,東証2部,卸売業,,,,
8139,ナガホリ,東証2部,卸売業,,,,
8140,リョーサン,東証1部,卸売業,,,,
8141,新光商事,東証1部,卸売業,,,,
8142,トーホー,東証1部,卸売業,,,,
8143,ラピーヌ,東証2部,繊維製品,,,,
8144,電響社,東証2部,卸売業,,,,
8145,中部水産,名証2部,卸売業,,,,
8147,トミタ,東証JQS,卸売業,,,,
8150,三信電気,東証1部,卸売業,,,,
8151,東陽テクニカ,東証1部,卸売業,,,,
8152,ソマール,東証2部,卸売業,,,,
8153,モスフードサービス,東証1部,卸売業,,,,
8154,加賀電子,東証1部,卸売業,,,,
8155,三益半導体工業,東証1部,金属製品,,,,
8157,都築電気,東証2部,卸売業,,,,
8158,ソーダニッカ,東証1部,卸売業,,,,
8159,立花エレテック,東証1部,卸売業,,,,
8160,木曽路,東証1部,小売業,,,,
8163,ＳＲＳホールディングス,東証1部,小売業,,,,
8165,千趣会,東証1部,小売業,,,,
8166,タカキュー,東証1部,小売業,,,,
8167,リテールパートナーズ,東証2部,小売業,,,,
8168,ケーヨー,東証1部,小売業,,,,
8171,マックスバリュ中部,名証2部,小売業,,,,
8173,上新電機,東証1部,小売業,,,,
8174,日本瓦斯,東証1部,小売業,,,,
8179,ロイヤルホールディングス,東証1部,小売業,,,,
8181,東天紅,東証1部,小売業,,,,
8182,いなげや,東証1部,小売業,,,,
8184,島忠,東証1部,小売業,,,,
8185,チヨダ,東証1部,小売業,,,,
8186,大塚家具,東証JQS,小売業,,,,
8190,ヤマナカ,名証2部,小売業,,,,
8191,光製作所,東証JQS,卸売業,,,,
8194,ライフコーポレーション,東証1部,小売業,,,,
8198,マックスバリュ東海,東証2部,小売業,,,,
8200,リンガーハット,東証1部,小売業,,,,
8201,さが美グループホールディングス,東証1部,小売業,,,,
8202,ラオックス,東証2部,小売業,,,,
8203,ＭｒＭａｘＨＤ,東証1部,小売業,,,,
8205,シャクリー・グローバル・グループ,東証JQS,卸売業,,,,
8207,テンアライド,東証1部,小売業,,,,
8208,エンチョー,東証JQS,小売業,,,,
8209,フレンドリー,東証2部,小売業,,,,
8214,ＡＯＫＩホールディングス,東証1部,小売業,,,,
8215,銀座山形屋,東証JQS,小売業,,,,
8217,オークワ,東証1部,小売業,,,,
8218,コメリ,東証1部,小売業,,,,
8219,青山商事,東証1部,小売業,,,,
8225,タカチホ,東証JQS,卸売業,,,,
8226,理経,東証2部,卸売業,,,,
8227,しまむら,東証1部,小売業,,,,
8228,マルイチ産商,名証2部,卸売業,,,,
8230,はせがわ,東証1部,小売業,,,,
8233,高島屋,東証1部,小売業,,,,
8237,松屋,東証1部,小売業,,,,
8242,エイチ・ツー・オー　リテイリング,東証1部,小売業,,,,
8244,近鉄百貨店,東証1部,小売業,,,,
8247,大和,東証2部,小売業,,,,
8249,テクノアソシエ,東証2部,卸売業,,,,
8251,パルコ,東証1部,小売業,,,,
8252,丸井グループ,東証1部,小売業,,,,
8253,クレディセゾン,東証1部,その他金融業,,,,
8254,さいか屋,東証2部,小売業,,,,
8255,アクシアル　リテイリング,東証1部,小売業,,,,
8256,プロルート丸光,東証JQS,卸売業,,,,
8257,山陽百貨店,東証JQS,小売業,,,,
8260,井筒屋,東証1部,小売業,,,,
8267,イオン,東証1部,小売業,,,,
8273,イズミ,東証1部,小売業,,,,
8274,東武ストア,東証1部,小売業,,,,
8275,フォーバル,東証1部,卸売業,,,,
8276,平和堂,東証1部,小売業,,,,
8278,フジ,東証1部,小売業,,,,
8279,ヤオコー,東証1部,小売業,,,,
8281,ゼビオホールディングス,東証1部,小売業,,,,
8282,ケーズホールディングス,東証1部,小売業,,,,
8283,ＰＡＬＴＡＣ,東証1部,卸売業,,,,
8285,三谷産業,東証1部,卸売業,,,,
8287,マックスバリュ西日本,東証2部,小売業,,,,
8289,Ｏｌｙｍｐｉｃグループ,東証1部,小売業,,,,
8291,日産東京販売ホールディングス,東証1部,小売業,,,,
8293,ＡＴグループ,名証2部,小売業,,,,
8298,ファミリー,東証JQS,小売業,,,,
8301,日本銀行,東証,銀行業,,,,
8303,新生銀行,東証1部,銀行業,,,,
8304,あおぞら銀行,東証1部,銀行業,,,,
8306,三菱ＵＦＪフィナンシャル・グループ,東証1部,銀行業,,,,
8308,りそなホールディングス,東証1部,銀行業,,,,
8309,三井住友トラスト・ホールディングス,東証1部,銀行業,,,,
8316,三井住友フィナンシャルグループ,東証1部,銀行業,,,,
8324,第四銀行,東証1部,銀行業,,,,
8325,北越銀行,東証1部,銀行業,,,,
8331,千葉銀行,東証1部,銀行業,,,,
8334,群馬銀行,東証1部,銀行業,,,,
8336,武蔵野銀行,東証1部,銀行業,,,,
8337,千葉興業銀行,東証1部,銀行業,,,,
8338,筑波銀行,東証1部,銀行業,,,,
8341,七十七銀行,東証1部,銀行業,,,,
8342,青森銀行,東証1部,銀行業,,,,
8343,秋田銀行,東証1部,銀行業,,,,
8344,山形銀行,東証1部,銀行業,,,,
8345,岩手銀行,東証1部,銀行業,,,,
8346,東邦銀行,東証1部,銀行業,,,,
8349,東北銀行,東証1部,銀行業,,,,
8350,みちのく銀行,東証1部,銀行業,,,,
8354,ふくおかフィナンシャルグループ,東証1部,銀行業,,,,
8355,静岡銀行,東証1部,銀行業,,,,
8356,十六銀行,東証1部,銀行業,,,,
8358,スルガ銀行,東証1部,銀行業,,,,
8359,八十二銀行,東証1部,銀行業,,,,
8360,山梨中央銀行,東証1部,銀行業,,,,
8361,大垣共立銀行,東証1部,銀行業,,,,
8362,福井銀行,東証1部,銀行業,,,,
8363,北國銀行,東証1部,銀行業,,,,
8364,清水銀行,東証1部,銀行業,,,,
8365,富山銀行,東証1部,銀行業,,,,
8366,滋賀銀行,東証1部,銀行業,,,,
8367,南都銀行,東証1部,銀行業,,,,
8368,百五銀行,東証1部,銀行業,,,,
8369,京都銀行,東証1部,銀行業,,,,
8370,紀陽銀行,東証1部,銀行業,,,,
8377,ほくほくフィナンシャルグループ,東証1部,銀行業,,,,
8379,広島銀行,東証1部,銀行業,,,,
8381,山陰合同銀行,東証1部,銀行業,,,,
8382,中国銀行,東証1部,銀行業,,,,
8383,鳥取銀行,東証1部,銀行業,,,,
8385,伊予銀行,東証1部,銀行業,,,,
8386,百十四銀行,東証1部,銀行業,,,,
8387,四国銀行,東証1部,銀行業,,,,
8388,阿波銀行,東証1部,銀行業,,,,
8392,大分銀行,東証1部,銀行業,,,,
8393,宮崎銀行,東証1部,銀行業,,,,
8395,佐賀銀行,東証1部,銀行業,,,,
8396,十八銀行,東証1部,銀行業,,,,
8397,沖縄銀行,東証1部,銀行業,,,,
8398,筑邦銀行,福証,銀行業,,,,
8399,琉球銀行,東証1部,銀行業,,,,
8410,セブン銀行,東証1部,銀行業,,,,
8411,みずほフィナンシャルグループ,東証1部,銀行業,,,,
8416,高知銀行,東証1部,銀行業,,,,
8418,山口フィナンシャルグループ,東証1部,銀行業,,,,
8423,アクリーティブ,東証1部,その他金融業,,,,
8424,芙蓉総合リース,東証1部,その他金融業,,,,
8425,興銀リース,東証1部,その他金融業,,,,
8439,東京センチュリー,東証1部,その他金融業,,,,
8462,フューチャーベンチャーキャピタル,東証JQS,証券業,,,,
8473,ＳＢＩホールディングス,東証1部,証券業,,,,
8508,Ｊトラスト,東証2部,その他金融業,,,,
8511,日本証券金融,東証1部,その他金融業,,,,
8515,アイフル,東証1部,その他金融業,,,,
8518,日本アジア投資,東証1部,証券業,,,,
8521,長野銀行,東証1部,銀行業,,,,
8522,名古屋銀行,東証1部,銀行業,,,,
8524,北洋銀行,東証1部,銀行業,,,,
8527,愛知銀行,東証1部,銀行業,,,,
8530,中京銀行,東証1部,銀行業,,,,
8537,大光銀行,東証1部,銀行業,,,,
8540,福岡中央銀行,福証,銀行業,,,,
8541,愛媛銀行,東証1部,銀行業,,,,
8542,トマト銀行,東証1部,銀行業,,,,
8544,京葉銀行,東証1部,銀行業,,,,
8550,栃木銀行,東証1部,銀行業,,,,
8551,北日本銀行,東証1部,銀行業,,,,
8554,南日本銀行,福証,銀行業,,,,
8558,東和銀行,東証1部,銀行業,,,,
8559,豊和銀行,福証,銀行業,,,,
8560,宮崎太陽銀行,福証,銀行業,,,,
8562,福島銀行,東証1部,銀行業,,,,
8563,大東銀行,東証1部,銀行業,,,,
8566,リコーリース,東証1部,その他金融業,,,,
8570,イオンフィナンシャルサービス,東証1部,その他金融業,,,,
8572,アコム,東証1部,その他金融業,,,,
8584,ジャックス,東証1部,その他金融業,,,,
8585,オリエントコーポレーション,東証1部,その他金融業,,,,
8586,日立キャピタル,東証1部,その他金融業,,,,
8589,アプラスフィナンシャル,東証1部,その他金融業,,,,
8591,オリックス,東証1部,その他金融業,,,,
8593,三菱ＵＦＪリース,東証1部,その他金融業,,,,
8594,中道リース,札証,その他金融業,,,,
8595,ジャフコ,東証1部,証券業,,,,
8596,九州リースサービス,東証1部,その他金融業,,,,
8600,トモニホールディングス,東証1部,銀行業,,,,
8601,大和証券グループ本社,東証1部,証券業,,,,
8604,野村ホールディングス,東証1部,証券業,,,,
8609,岡三証券グループ,東証1部,証券業,,,,
8613,丸三証券,東証1部,証券業,,,,
8614,東洋証券,東証1部,証券業,,,,
8616,東海東京フィナンシャル・ホールディングス,東証1部,証券業,,,,
8617,光世証券,東証1部,証券業,,,,
8622,水戸証券,東証1部,証券業,,,,
8624,いちよし証券,東証1部,証券業,,,,
8628,松井証券,東証1部,証券業,,,,
8630,ＳＯＭＰＯホールディングス,東証1部,保険業,,,,
8682,モルガン・スタンレー・アジア−パシフィック・ファンド,東証,その他金融業,,,,
8685,ＡＩＧ,東証外国,保険業,,,,
8686,アフラック,東証外国,保険業,,,,
8692,だいこう証券ビジネス,東証1部,証券業,,,,
8697,日本取引所グループ,東証1部,その他金融業,,,,
8698,マネックスグループ,東証1部,証券業,,,,
8699,澤田ホールディングス,東証JQS,証券業,,,,
8700,丸八証券,東証JQS,証券業,,,,
8703,カブドットコム証券,東証1部,証券業,,,,
8704,トレイダーズホールディングス,東証JQS,証券業,,,,
8705,岡藤ホールディングス,東証JQS,証券業,,,,
8706,極東証券,東証1部,証券業,,,,
8707,岩井コスモホールディングス,東証1部,証券業,,,,
8708,藍澤證券,東証1部,証券業,,,,
8709,インヴァスト証券,東証JQS,証券業,,,,
8713,フィデアホールディングス,東証1部,銀行業,,,,
8714,池田泉州ホールディングス,東証1部,銀行業,,,,
8715,アニコム　ホールディングス,東証1部,保険業,,,,
8725,ＭＳ＆ＡＤインシュアランスグループホールディングス,東証1部,保険業,,,,
8729,ソニーフィナンシャルホールディングス,東証1部,保険業,,,,
8732,マネーパートナーズグループ,東証1部,証券業,,,,
8737,あかつき本社,東証2部,証券業,,,,
8739,スパークス・グループ,東証JQS,証券業,,,,
8740,フジトミ,東証JQS,証券業,,,,
8742,小林洋行,東証1部,証券業,,,,
8746,第一商品,東証JQS,証券業,,,,
8747,豊商事,東証JQS,証券業,,,,
8750,第一生命ホールディングス,東証1部,保険業,,,,
8766,東京海上ホールディングス,東証1部,保険業,,,,
8769,アドバンテッジリスクマネジメント,東証1部,保険業,,,,
8771,イー・ギャランティ,東証1部,その他金融業,,,,
8772,アサックス,東証1部,その他金融業,,,,
8783,ＧＦＡ,東証JQS,その他金融業,,,,
8789,フィンテック　グローバル,マザーズ,その他金融業,,,,
8793,ＮＥＣキャピタルソリューション,東証1部,その他金融業,,,,
8795,Ｔ＆Ｄホールディングス,東証1部,保険業,,,,
8798,アドバンスクリエイト,東証1部,保険業,,,,
8801,三井不動産,東証1部,不動産業,,,,
8802,三菱地所,東証1部,不動産業,,,,
8803,平和不動産,東証1部,不動産業,,,,
8804,東京建物,東証1部,不動産業,,,,
8806,ダイビル,東証1部,不動産業,,,,
8818,京阪神ビルディング,東証1部,不動産業,,,,
8830,住友不動産,東証1部,不動産業,,,,
8835,太平洋興発,東証1部,卸売業,,,,
8836,ＲＩＳＥ,東証JQS,不動産業,,,,
8840,大京,東証1部,不動産業,,,,
8841,テーオーシー,東証1部,不動産業,,,,
8842,東京楽天地,東証1部,不動産業,,,,
8844,コスモスイニシア,東証JQS,不動産業,,,,
8848,レオパレス２１,東証1部,不動産業,,,,
8850,スターツコーポレーション,東証1部,不動産業,,,,
8851,アーバンライフ,東証2部,不動産業,,,,
8854,日住サービス,東証2部,不動産業,,,,
8860,フジ住宅,東証1部,不動産業,,,,
8864,空港施設,東証1部,不動産業,,,,
8869,明和地所,東証1部,不動産業,,,,
8871,ゴールドクレスト,東証1部,不動産業,,,,
8876,リログループ,東証1部,サービス業,,,,
8877,日本エスリード,東証1部,不動産業,,,,
8881,日神不動産,東証1部,不動産業,,,,
8885,ラ・アトレ,東証JQG,不動産業,,,,
8886,ウッドフレンズ,東証JQS,不動産業,,,,
8887,リベレステ,東証JQS,不動産業,,,,
8889,ＡＰＡＭＡＮ,東証JQS,不動産業,,,,
8890,レーサム,東証JQS,不動産業,,,,
8891,エムジーホーム,東証2部,不動産業,,,,
8892,日本エスコン,東証1部,不動産業,,,,
8893,新日本建物,東証JQS,不動産業,,,,
8894,原弘産,東証2部,不動産業,,,,
8897,タカラレーベン,東証1部,不動産業,,,,
8898,センチュリー２１・ジャパン,東証JQS,不動産業,,,,
8903,サンウッド,東証JQS,不動産業,,,,
8904,サンヨーハウジング名古屋,東証1部,不動産業,,,,
8905,イオンモール,東証1部,不動産業,,,,
8908,毎日コムネット,東証2部,不動産業,,,,
8909,シノケングループ,東証JQS,不動産業,,,,
8912,エリアクエスト,東証2部,不動産業,,,,
8914,エリアリンク,マザーズ,不動産業,,,,
8917,ファースト住建,東証1部,不動産業,,,,
8918,ランド,東証1部,不動産業,,,,
8919,カチタス,東証1部,不動産業,,,,
8920,東祥,東証1部,サービス業,,,,
8922,日本アセットマーケティング,マザーズ,不動産業,,,,
8923,トーセイ,東証1部,不動産業,,,,
8925,アルデプロ,東証2部,不動産業,,,,
8927,明豊エンタープライズ,東証JQS,不動産業,,,,
8928,穴吹興産,東証1部,不動産業,,,,
8929,青山財産ネットワークス,東証2部,不動産業,,,,
8931,和田興産,東証JQS,不動産業,,,,
8933,ＮＴＴ都市開発,東証1部,不動産業,,,,
8934,サンフロンティア不動産,東証1部,不動産業,,,,
8935,ＦＪネクスト,東証1部,不動産業,,,,
8938,ＬＣホールディングス,東証JQG,不動産業,,,,
8940,インテリックス,東証1部,不動産業,,,,
8944,ランドビジネス,東証1部,不動産業,,,,
8945,日本社宅サービス,東証2部,不動産業,,,,
8946,ＡＳＩＡＮ　ＳＴＡＲ,東証JQS,不動産業,,,,
8951,日本ビルファンド投資法人,東証,REIT銘柄一覧,,,,
8952,ジャパンリアルエステイト投資法人,東証,REIT銘柄一覧,,,,
8953,日本リテールファンド投資法人,東証,REIT銘柄一覧,,,,
8954,オリックス不動産投資法人,東証,REIT銘柄一覧,,,,
8955,日本プライムリアルティ投資法人,東証,REIT銘柄一覧,,,,
8956,プレミア投資法人,東証,REIT銘柄一覧,,,,
8957,東急リアル・エステート投資法人,東証,REIT銘柄一覧,,,,
8958,グローバル・ワン不動産投資法人,東証,REIT銘柄一覧,,,,
8959,野村不動産オフィスファンド投資法人,東証,REIT銘柄一覧,,,,
8960,ユナイテッド・アーバン投資法人,東証,REIT銘柄一覧,,,,
8961,森トラスト総合リート投資法人,東証,REIT銘柄一覧,,,,
8962,日本レジデンシャル投資法人,東証,REIT銘柄一覧,,,,
8963,インヴィンシブル投資法人,東証,REIT銘柄一覧,,,,
8964,フロンティア不動産投資法人,東証,REIT銘柄一覧,,,,
8965,ニューシティ・レジデンス投資法人,,REIT銘柄一覧,,,,
8966,平和不動産リート投資法人,東証,REIT銘柄一覧,,,,
8967,日本ロジスティクスファンド投資法人,東証,REIT銘柄一覧,,,,
8968,福岡リート投資法人,東証,REIT銘柄一覧,,,,
8969,プロスペクト・リート投資法人,東証,REIT銘柄一覧,,,,
8970,ジャパン・シングルレジデンス投資法人,東証,REIT銘柄一覧,,,,
8972,ケネディクス・オフィス投資法人,東証,REIT銘柄一覧,,,,
8973,積水ハウス・レジデンシャル投資法人,東証,REIT銘柄一覧,,,,
8974,ラサール　ジャパン投資法人,東証,REIT銘柄一覧,,,,
8975,いちごオフィスリート投資法人,東証,REIT銘柄一覧,,,,
8976,大和証券オフィス投資法人,東証,REIT銘柄一覧,,,,
8977,阪急リート投資法人,東証,REIT銘柄一覧,,,,
